시리얼,온도 평균(℃),습도 평균(%),총 결측 수,총 행 수,결측률 (%)
OC3CL200180,0,0,0,9808,0.0
OC3CL200181,0,0,0,9780,0.0
OC3CL200182,0,0,0,9798,0.0
OC3CL200183,0,0,0,9789,0.0
OC3CL200220,0,0,0,9819,0.0
OC3CL200221,0,0,0,8504,0.0
OC3CL200222,0,0,0,8485,0.0
OC3CL210109,0,0,0,8644,0.0
OC3CL210115,0,0,0,7330,0.0
OC3CL210114,0,0,0,8673,0.0
OC3CL210113,0,0,0,8549,0.0
OC3CL210112,0,0,0,8522,0.0
OC3CL210111,0,0,0,8658,0.0
OC3CL210110,0,0,0,8658,0.0
OC3CL210108,0,0,0,8659,0.0
OC3CL210099,0,0,0,8725,0.0
OC3CL210107,0,0,0,8679,0.0
OC3CL210106,0,0,0,8673,0.0
OC3CL210105,0,0,0,8671,0.0
OC3CL210104,0,0,0,8672,0.0
OC3CL210103,0,0,0,8663,0.0
OC3CL210102,0,0,0,8700,0.0
OC3DL220000,0,0,0,24611,0.0
OC3DL2200001,0,0,0,1512,0.0
OC3DL2200002,0,0,0,1512,0.0
OC3DL2200004,0,0,0,1512,0.0
OC3DL2200005,0,0,0,1512,0.0
OC3DL2200006,0,0,0,1512,0.0
OC3DL2200007,0,0,0,1512,0.0
OC3DL2200008,0,0,0,1512,0.0
OC3DL220001,0,0,0,11095,0.0
OC3DL2200011,0,0,0,1512,0.0
OC3DL2200012,0,0,0,1512,0.0
OC3DL2200014,0,0,0,1512,0.0
OC3DL2200015,0,0,0,1512,0.0
OC3DL2200016,0,0,0,729,0.0
OC3DL2200017,0,0,0,729,0.0
OC3DL2200018,0,0,0,738,0.0
OC3DL2200019,0,0,0,729,0.0
OC3CL210101,0,0,0,8576,0.0
OC3CL200259,0,0,0,9197,0.0
OC3CL200223,0,0,0,8422,0.0
OC3CL200233,0,0,0,9052,0.0
OC3CL200239,0,0,0,9196,0.0
OC3CL200238,0,0,0,9014,0.0
OC3CL200237,0,0,0,8976,0.0
OC3CL200236,0,0,0,9109,0.0
OC3CL200235,0,0,0,9201,0.0
OC3CL200234,0,0,0,9152,0.0
OC3CL200232,0,0,0,3195,0.0
OC3CL200258,0,0,0,2,0.0
OC3CL200231,0,0,0,9139,0.0
OC3CL200230,0,0,0,9131,0.0
OC3CL200229,0,0,0,9746,0.0
OC3CL200228,0,0,0,9786,0.0
OC3CL200227,0,0,0,9801,0.0
OC3CL200224,0,0,0,8204,0.0
OC3CL200240,0,0,0,9182,0.0
OC3CL200241,0,0,0,9172,0.0
OC3CL200242,0,0,0,9163,0.0
OC3CL200243,0,0,0,9172,0.0
OC3CL200244,0,0,0,9805,0.0
OC3CL200246,0,0,0,9151,0.0
OC3CL200247,0,0,0,9136,0.0
OC3CL200248,0,0,0,9140,0.0
OC3CL200249,0,0,0,9048,0.0
OC3CL200250,0,0,0,9061,0.0
OC3CL200251,0,0,0,9126,0.0
OC3CL200252,0,0,0,8516,0.0
OC3CL200253,0,0,0,9120,0.0
OC3CL200254,0,0,0,9159,0.0
OC3CL200255,0,0,0,8862,0.0
OC3CL200256,0,0,0,9769,0.0
OC3CL200257,0,0,0,9235,0.0
OC3CL200152,0,0,0,9103,0.0
OC3CL200151,0,0,0,9065,0.0
OC3CL200150,0,0,0,9070,0.0
OC3CL200053,0,0,0,9860,0.0
OC3CL200059,0,0,0,9762,0.0
OC3CL200058,0,0,0,9551,0.0
OC3CL200057,0,0,0,9721,0.0
OC3CL200056,0,0,0,9787,0.0
OC3CL200055,0,0,0,9463,0.0
OC3CL200054,0,0,0,9798,0.0
OC3CL200052,0,0,0,9559,0.0
OC3CL200044,0,0,0,9750,0.0
OC3CL200051,0,0,0,9776,0.0
OC3CL200050,0,0,0,9756,0.0
OC3CL200049,0,0,0,9725,0.0
OC3CL200048,0,0,0,9729,0.0
OC3CL200047,0,0,0,9755,0.0
OC3CL200046,0,0,0,9755,0.0
OC3CL200060,0,0,0,9697,0.0
OC3CL200061,0,0,0,9504,0.0
OC3CL200063,0,0,0,9759,0.0
OC3CL200064,0,0,0,9722,0.0
OC3CL200065,0,0,0,9281,0.0
OC3CL200066,0,0,0,9581,0.0
OC3CL200067,0,0,0,9704,0.0
OC3CL200068,0,0,0,9721,0.0
OC3CL200069,0,0,0,9751,0.0
OC3CL200070,0,0,0,9778,0.0
OC3CL200071,0,0,0,9774,0.0
OC3CL200072,0,0,0,9796,0.0
OC3CL200073,0,0,0,8874,0.0
OC3CL200074,0,0,0,9840,0.0
OC3CL200075,0,0,0,9808,0.0
OC3CL200076,0,0,0,9788,0.0
OC3CL200077,0,0,0,9789,0.0
OC3CL200045,0,0,0,9746,0.0
OC3CL200043,0,0,0,9751,0.0
OC3CL200079,0,0,0,9763,0.0
OC3CL200014,0,0,0,9875,0.0
OC3CL200022,0,0,0,9775,0.0
OC3CL200021,0,0,0,9787,0.0
OC3CL200020,0,0,0,9798,0.0
OC3CL200019,0,0,0,6488,0.0
OC3CL200018,0,0,0,9828,0.0
OC3CL200016,0,0,0,9844,0.0
OC3CL200013,0,0,0,9856,0.0
OC3CL200042,0,0,0,9768,0.0
OC3CL200012,0,0,0,9854,0.0
OC3CL200010,0,0,0,8418,0.0
OC3CL2000090,0,0,0,1512,0.0
OC3CL200009,0,0,0,4601,0.0
OC3CL2000089,0,0,0,1512,0.0
OC3CL2000088,0,0,0,1512,0.0
OC3CL200023,0,0,0,9794,0.0
OC3CL200025,0,0,0,8693,0.0
OC3CL200026,0,0,0,9792,0.0
OC3CL200027,0,0,0,9789,0.0
OC3CL200028,0,0,0,9775,0.0
OC3CL200029,0,0,0,9779,0.0
OC3CL200030,0,0,0,9788,0.0
OC3CL200031,0,0,0,9748,0.0
OC3CL200032,0,0,0,9778,0.0
OC3CL200033,0,0,0,9543,0.0
OC3CL200034,0,0,0,9806,0.0
OC3CL200035,0,0,0,9812,0.0
OC3CL200036,0,0,0,9789,0.0
OC3CL200037,0,0,0,9755,0.0
OC3CL200038,0,0,0,9766,0.0
OC3CL200039,0,0,0,9780,0.0
OC3CL200041,0,0,0,9776,0.0
OC3CL200078,0,0,0,9782,0.0
OC3CL200080,0,0,0,9763,0.0
OC3CL200149,0,0,0,8419,0.0
OC3CL200124,0,0,0,9085,0.0
OC3CL200131,0,0,0,9728,0.0
OC3CL200130,0,0,0,9735,0.0
OC3CL200129,0,0,0,9703,0.0
OC3CL200128,0,0,0,9721,0.0
OC3CL200127,0,0,0,9728,0.0
OC3CL200125,0,0,0,9724,0.0
OC3CL200123,0,0,0,9682,0.0
OC3CL200115,0,0,0,9766,0.0
OC3CL200122,0,0,0,9732,0.0
OC3CL200121,0,0,0,9731,0.0
OC3CL200120,0,0,0,9755,0.0
OC3CL200119,0,0,0,9756,0.0
OC3CL200118,0,0,0,9748,0.0
OC3CL200117,0,0,0,9767,0.0
OC3CL200132,0,0,0,9427,0.0
OC3CL200133,0,0,0,9799,0.0
OC3CL200134,0,0,0,9792,0.0
OC3CL200135,0,0,0,8989,0.0
OC3CL200136,0,0,0,9106,0.0
OC3CL200137,0,0,0,7853,0.0
OC3CL200138,0,0,0,9120,0.0
OC3CL200139,0,0,0,9081,0.0
OC3CL200140,0,0,0,8970,0.0
OC3CL200141,0,0,0,8616,0.0
OC3CL200142,0,0,0,8669,0.0
OC3CL200143,0,0,0,8734,0.0
OC3CL200144,0,0,0,9081,0.0
OC3CL200145,0,0,0,9069,0.0
OC3CL200146,0,0,0,9082,0.0
OC3CL200147,0,0,0,9066,0.0
OC3CL200148,0,0,0,9073,0.0
OC3CL200116,0,0,0,9711,0.0
OC3CL200114,0,0,0,9794,0.0
OC3CL200081,0,0,0,9780,0.0
OC3CL200089,0,0,0,9921,0.0
OC3CL200095,0,0,0,9770,0.0
OC3CL200094,0,0,0,9788,0.0
OC3CL200093,0,0,0,9815,0.0
OC3CL200092,0,0,0,9783,0.0
OC3CL200091,0,0,0,9727,0.0
OC3CL200090,0,0,0,9889,0.0
OC3CL200088,0,0,0,9862,0.0
OC3CL200113,0,0,0,9721,0.0
OC3CL200087,0,0,0,9905,0.0
OC3CL200086,0,0,0,9827,0.0
OC3CL200085,0,0,0,9730,0.0
OC3CL200084,0,0,0,9756,0.0
OC3CL200083,0,0,0,9738,0.0
OC3CL200082,0,0,0,9769,0.0
OC3CL200096,0,0,0,9804,0.0
OC3CL200097,0,0,0,9760,0.0
OC3CL200098,0,0,0,9763,0.0
OC3CL200099,0,0,0,9748,0.0
OC3CL200100,0,0,0,9723,0.0
OC3CL200101,0,0,0,9730,0.0
OC3CL200102,0,0,0,9730,0.0
OC3CL200103,0,0,0,9707,0.0
OC3CL200104,0,0,0,9720,0.0
OC3CL200105,0,0,0,9737,0.0
OC3CL200106,0,0,0,9737,0.0
OC3CL200107,0,0,0,9727,0.0
OC3CL200108,0,0,0,9710,0.0
OC3CL200109,0,0,0,9714,0.0
OC3CL200110,0,0,0,9737,0.0
OC3CL200111,0,0,0,9736,0.0
OC3CL200112,0,0,0,9750,0.0
V02Q1940043,0,0,0,9070,0.0
V02Q1940045,0,0,0,9721,0.0
V02Q1940345,0,0,0,9798,0.0
V02Q1940249,0,0,0,9825,0.0
V02Q1940255,0,0,0,9873,0.0
V02Q1940254,0,0,0,9846,0.0
V02Q1940253,0,0,0,9442,0.0
V02Q1940252,0,0,0,9800,0.0
V02Q1940251,0,0,0,9475,0.0
V02Q1940250,0,0,0,9826,0.0
V02Q1940248,0,0,0,9849,0.0
V02Q1940257,0,0,0,9710,0.0
V02Q1940247,0,0,0,9830,0.0
V02Q1940246,0,0,0,9815,0.0
V02Q1940245,0,0,0,9855,0.0
V02Q1940244,0,0,0,9804,0.0
V02Q1940243,0,0,0,9854,0.0
V02Q1940242,0,0,0,9810,0.0
V02Q1940256,0,0,0,9841,0.0
V02Q1940258,0,0,0,9830,0.0
V02Q1940046,0,0,0,9114,0.0
V02Q1940267,0,0,0,9494,0.0
V02Q1940273,0,0,0,9795,0.0
V02Q1940272,0,0,0,9721,0.0
V02Q1940271,0,0,0,9776,0.0
V02Q1940270,0,0,0,9803,0.0
V02Q1940269,0,0,0,9813,0.0
V02Q1940268,0,0,0,9747,0.0
V02Q1940266,0,0,0,9841,0.0
V02Q1940259,0,0,0,9819,0.0
V02Q1940265,0,0,0,9809,0.0
V02Q1940264,0,0,0,9799,0.0
V02Q1940263,0,0,0,9817,0.0
V02Q1940262,0,0,0,9826,0.0
V02Q1940261,0,0,0,9821,0.0
V02Q1940260,0,0,0,9823,0.0
V02Q1940241,0,0,0,9826,0.0
V02Q1940240,0,0,0,9838,0.0
V02Q1940238,0,0,0,9884,0.0
V02Q1940204,0,0,0,9230,0.0
V02Q1940210,0,0,0,8668,0.0
V02Q1940209,0,0,0,9726,0.0
V02Q1940208,0,0,0,9842,0.0
V02Q1940207,0,0,0,9825,0.0
V02Q1940206,0,0,0,9847,0.0
V02Q1940205,0,0,0,9760,0.0
V02Q1940203,0,0,0,9794,0.0
V02Q1940237,0,0,0,9889,0.0
V02Q1940202,0,0,0,9786,0.0
V02Q1940201,0,0,0,9606,0.0
V02Q1940200,0,0,0,5655,0.0
V02Q1940199,0,0,0,9774,0.0
V02Q1940198,0,0,0,9786,0.0
V02Q1940197,0,0,0,9802,0.0
V02Q1940215,0,0,0,9837,0.0
V02Q1940216,0,0,0,9854,0.0
V02Q1940217,0,0,0,9706,0.0
V02Q1940218,0,0,0,9837,0.0
V02Q1940219,0,0,0,9575,0.0
V02Q1940220,0,0,0,9821,0.0
V02Q1940221,0,0,0,9804,0.0
V02Q1940222,0,0,0,9806,0.0
V02Q1940223,0,0,0,9801,0.0
V02Q1940224,0,0,0,9778,0.0
V02Q1940225,0,0,0,9809,0.0
V02Q1940231,0,0,0,9814,0.0
V02Q1940232,0,0,0,9274,0.0
V02Q1940233,0,0,0,9814,0.0
V02Q1940234,0,0,0,9871,0.0
V02Q1940235,0,0,0,9843,0.0
V02Q1940236,0,0,0,9462,0.0
V02Q1940274,0,0,0,7891,0.0
V02Q1940275,0,0,0,9836,0.0
V02Q1940276,0,0,0,9845,0.0
V02Q1940321,0,0,0,9843,0.0
V02Q1940327,0,0,0,9820,0.0
V02Q1940326,0,0,0,9822,0.0
V02Q1940325,0,0,0,9821,0.0
V02Q1940324,0,0,0,9812,0.0
V02Q1940323,0,0,0,9692,0.0
V02Q1940322,0,0,0,9852,0.0
V02Q1940320,0,0,0,9807,0.0
V02Q1940312,0,0,0,9602,0.0
V02Q1940319,0,0,0,9826,0.0
V02Q1940318,0,0,0,9832,0.0
V02Q1940317,0,0,0,9804,0.0
V02Q1940316,0,0,0,9762,0.0
V02Q1940315,0,0,0,9024,0.0
V02Q1940314,0,0,0,9402,0.0
V02Q1940328,0,0,0,9811,0.0
V02Q1940329,0,0,0,9821,0.0
V02Q1940330,0,0,0,9691,0.0
V02Q1940331,0,0,0,9282,0.0
V02Q1940332,0,0,0,9802,0.0
V02Q1940333,0,0,0,9798,0.0
V02Q1940334,0,0,0,9811,0.0
V02Q1940335,0,0,0,9822,0.0
OC3CL2000087,0,0,0,1512,0.0
V02Q1940337,0,0,0,9838,0.0
V02Q1940338,0,0,0,9863,0.0
V02Q1940339,0,0,0,9757,0.0
V02Q1940340,0,0,0,9853,0.0
V02Q1940341,0,0,0,9841,0.0
V02Q1940342,0,0,0,9827,0.0
V02Q1940343,0,0,0,9825,0.0
V02Q1940344,0,0,0,9823,0.0
V02Q1940313,0,0,0,9782,0.0
V02Q1940311,0,0,0,9510,0.0
V02Q1940277,0,0,0,9845,0.0
V02Q1940286,0,0,0,9841,0.0
V02Q1940292,0,0,0,7383,0.0
V02Q1940291,0,0,0,9818,0.0
V02Q1940290,0,0,0,9854,0.0
V02Q1940289,0,0,0,9786,0.0
V02Q1940288,0,0,0,9808,0.0
V02Q1940287,0,0,0,9815,0.0
V02Q1940285,0,0,0,9834,0.0
V02Q1940310,0,0,0,9811,0.0
V02Q1940284,0,0,0,9842,0.0
V02Q1940283,0,0,0,9819,0.0
V02Q1940282,0,0,0,9794,0.0
V02Q1940281,0,0,0,9769,0.0
V02Q1940280,0,0,0,9866,0.0
V02Q1940278,0,0,0,9638,0.0
V02Q1940293,0,0,0,9808,0.0
V02Q1940294,0,0,0,8511,0.0
V02Q1940295,0,0,0,9618,0.0
V02Q1940296,0,0,0,9848,0.0
V02Q1940297,0,0,0,9602,0.0
V02Q1940298,0,0,0,8804,0.0
V02Q1940299,0,0,0,9864,0.0
V02Q1940300,0,0,0,9855,0.0
V02Q1940301,0,0,0,9450,0.0
V02Q1940302,0,0,0,9815,0.0
V02Q1940303,0,0,0,9308,0.0
V02Q1940304,0,0,0,9354,0.0
V02Q1940305,0,0,0,9854,0.0
V02Q1940306,0,0,0,9831,0.0
V02Q1940307,0,0,0,9797,0.0
V02Q1940308,0,0,0,9584,0.0
V02Q1940309,0,0,0,9802,0.0
V02Q1940196,0,0,0,8956,0.0
V02Q1940195,0,0,0,9782,0.0
V02Q1940194,0,0,0,9799,0.0
V02Q1940095,0,0,0,9821,0.0
V02Q1940101,0,0,0,9810,0.0
V02Q1940100,0,0,0,8129,0.0
V02Q1940099,0,0,0,9605,0.0
V02Q1940098,0,0,0,9610,0.0
V02Q1940097,0,0,0,9805,0.0
V02Q1940096,0,0,0,9853,0.0
V02Q1940094,0,0,0,9822,0.0
V02Q1940085,0,0,0,9853,0.0
V02Q1940092,0,0,0,9843,0.0
V02Q1940091,0,0,0,9823,0.0
V02Q1940090,0,0,0,9848,0.0
V02Q1940089,0,0,0,9852,0.0
V02Q1940088,0,0,0,9734,0.0
V02Q1940087,0,0,0,339,0.0
V02Q1940102,0,0,0,9642,0.0
V02Q1940103,0,0,0,9793,0.0
V02Q1940104,0,0,0,9804,0.0
V02Q1940105,0,0,0,9812,0.0
V02Q1940106,0,0,0,9849,0.0
V02Q1940107,0,0,0,9428,0.0
V02Q1940108,0,0,0,9896,0.0
V02Q1940109,0,0,0,9831,0.0
V02Q1940110,0,0,0,9641,0.0
V02Q1940111,0,0,0,9249,0.0
V02Q1940112,0,0,0,9831,0.0
V02Q1940113,0,0,0,9753,0.0
V02Q1940114,0,0,0,9837,0.0
V02Q1940115,0,0,0,9635,0.0
V02Q1940116,0,0,0,9341,0.0
V02Q1940117,0,0,0,9739,0.0
V02Q1940118,0,0,0,9810,0.0
V02Q1940086,0,0,0,9896,0.0
V02Q1940084,0,0,0,9854,0.0
V02Q1940120,0,0,0,9811,0.0
V02Q1940056,0,0,0,9729,0.0
V02Q1940063,0,0,0,9853,0.0
V02Q1940062,0,0,0,9827,0.0
V02Q1940061,0,0,0,9792,0.0
V02Q1940060,0,0,0,9458,0.0
V02Q1940058,0,0,0,9801,0.0
V02Q1940057,0,0,0,9140,0.0
V02Q1940054,0,0,0,9815,0.0
V02Q1940083,0,0,0,9802,0.0
V02Q1940053,0,0,0,9853,0.0
V02Q1940052,0,0,0,9809,0.0
V02Q1940051,0,0,0,9820,0.0
V02Q1940050,0,0,0,9520,0.0
V02Q1940049,0,0,0,9835,0.0
V02Q1940047,0,0,0,9843,0.0
V02Q1940064,0,0,0,9558,0.0
V02Q1940065,0,0,0,9874,0.0
V02Q1940066,0,0,0,9868,0.0
V02Q1940067,0,0,0,9817,0.0
V02Q1940069,0,0,0,9840,0.0
V02Q1940070,0,0,0,9825,0.0
V02Q1940071,0,0,0,9831,0.0
V02Q1940072,0,0,0,9832,0.0
V02Q1940073,0,0,0,9806,0.0
V02Q1940074,0,0,0,9198,0.0
V02Q1940075,0,0,0,9831,0.0
V02Q1940076,0,0,0,9795,0.0
V02Q1940077,0,0,0,9815,0.0
V02Q1940078,0,0,0,5033,0.0
V02Q1940080,0,0,0,490,0.0
V02Q1940081,0,0,0,9715,0.0
V02Q1940082,0,0,0,9803,0.0
V02Q1940119,0,0,0,9272,0.0
V02Q1940121,0,0,0,8235,0.0
V02Q1940193,0,0,0,9809,0.0
V02Q1940169,0,0,0,9839,0.0
V02Q1940175,0,0,0,9452,0.0
V02Q1940174,0,0,0,8791,0.0
V02Q1940173,0,0,0,9586,0.0
V02Q1940172,0,0,0,9831,0.0
V02Q1940171,0,0,0,9846,0.0
V02Q1940170,0,0,0,9833,0.0
V02Q1940168,0,0,0,9698,0.0
V02Q1940160,0,0,0,9796,0.0
V02Q1940167,0,0,0,9835,0.0
V02Q1940166,0,0,0,9808,0.0
V02Q1940165,0,0,0,1848,0.0
V02Q1940164,0,0,0,9773,0.0
V02Q1940163,0,0,0,9779,0.0
V02Q1940162,0,0,0,9794,0.0
V02Q1940176,0,0,0,9520,0.0
V02Q1940177,0,0,0,9788,0.0
V02Q1940178,0,0,0,9794,0.0
V02Q1940179,0,0,0,9811,0.0
V02Q1940180,0,0,0,9795,0.0
V02Q1940181,0,0,0,9764,0.0
V02Q1940182,0,0,0,9778,0.0
V02Q1940183,0,0,0,9794,0.0
V02Q1940184,0,0,0,9761,0.0
V02Q1940185,0,0,0,9777,0.0
V02Q1940186,0,0,0,8071,0.0
V02Q1940187,0,0,0,9825,0.0
V02Q1940188,0,0,0,9725,0.0
V02Q1940189,0,0,0,9840,0.0
V02Q1940190,0,0,0,9815,0.0
V02Q1940191,0,0,0,9827,0.0
V02Q1940192,0,0,0,9811,0.0
V02Q1940161,0,0,0,9766,0.0
V02Q1940159,0,0,0,9789,0.0
V02Q1940122,0,0,0,9798,0.0
V02Q1940132,0,0,0,9844,0.0
V02Q1940139,0,0,0,9791,0.0
V02Q1940138,0,0,0,9796,0.0
V02Q1940137,0,0,0,9738,0.0
V02Q1940136,0,0,0,9806,0.0
V02Q1940135,0,0,0,9800,0.0
V02Q1940133,0,0,0,9825,0.0
V02Q1940131,0,0,0,9666,0.0
V02Q1940158,0,0,0,9799,0.0
V02Q1940128,0,0,0,9885,0.0
V02Q1940127,0,0,0,9544,0.0
V02Q1940126,0,0,0,9864,0.0
V02Q1940125,0,0,0,8599,0.0
V02Q1940124,0,0,0,9816,0.0
V02Q1940123,0,0,0,9784,0.0
V02Q1940140,0,0,0,9782,0.0
V02Q1940141,0,0,0,9787,0.0
V02Q1940142,0,0,0,9794,0.0
V02Q1940143,0,0,0,9816,0.0
V02Q1940144,0,0,0,9796,0.0
V02Q1940145,0,0,0,9613,0.0
V02Q1940146,0,0,0,8974,0.0
V02Q1940147,0,0,0,9895,0.0
V02Q1940148,0,0,0,9289,0.0
V02Q1940149,0,0,0,9849,0.0
V02Q1940151,0,0,0,9187,0.0
V02Q1940152,0,0,0,9600,0.0
V02Q1940153,0,0,0,9836,0.0
V02Q1940154,0,0,0,9800,0.0
V02Q1940155,0,0,0,9792,0.0
V02Q1940156,0,0,0,9795,0.0
V02Q1940157,0,0,0,9599,0.0
V02Q1941015,0,0,0,9829,0.0
