시리얼,온도 평균(℃),습도 평균(%),총 결측 수,총 행 수,결측률 (%)
V02Q1940519,107,0,107,9132,0.5858519491896628
OC3CL200110,104,0,104,8878,0.5857175039423294
V02Q1940186,107,0,107,9138,0.5854672794922302
V02Q1940660,107,0,107,9140,0.5853391684901532
OC3CL200047,103,0,103,8816,0.5841651542649728
V02Q1940807,108,0,108,9247,0.58397318049097
V02Q1940693,106,0,106,9076,0.5839576906126046
V02Q1940804,107,0,107,9179,0.5828521625449395
V02Q1940793,107,0,107,9179,0.5828521625449395
V02Q1940798,107,0,107,9188,0.5822812363952983
V02Q1940172,107,0,107,9189,0.5822178691914246
V02Q1940223,107,0,107,9191,0.582091176150582
OC3CL200045,103,0,103,8848,0.5820524412296565
OC3CL200089,104,0,104,8948,0.581135449262405
V02Q1940557,106,0,106,9131,0.5804402584601905
V02Q1940868,108,0,108,9308,0.5801461108723679
OC3CL200107,102,0,102,8794,0.5799408687741642
V02Q1940770,104,0,104,8985,0.5787423483583751
V02Q1940122,102,0,102,8813,0.578690570747759
V02Q1940882,107,0,107,9253,0.5781908570193451
V02Q1940131,106,0,106,9178,0.5774678579211158
V02Q1940853,107,0,107,9272,0.5770060396893875
V02Q1940271,106,0,106,9202,0.5759617474462073
V02Q1940839,107,0,107,9290,0.5758880516684608
OC3CL200104,102,0,102,8856,0.575880758807588
V02Q1940540,105,0,105,9117,0.5758473181967753
V02Q1940675,105,0,105,9120,0.575657894736842
V02Q1940889,107,0,107,9298,0.5753925575392558
OC3CL200044,102,0,102,8869,0.5750366444920509
OC3CL200109,101,0,101,8804,0.5736029077691958
V02Q1940218,106,0,106,9242,0.5734689461155594
V02Q1940501,104,0,104,9072,0.5731922398589064
V02Q1940475,104,0,104,9113,0.5706134094151213
V02Q1940420,104,0,104,9117,0.5703630580234726
V02Q1940464,104,0,104,9126,0.5698005698005698
V02Q1940262,105,0,105,9219,0.5694760820045558
OC3CL200129,100,0,100,8782,0.5693463903438852
V02Q1940250,105,0,105,9224,0.5691673894189072
V02Q1940425,103,0,103,9087,0.5667436997909101
V02Q1940327,104,0,104,9184,0.5662020905923345
V02Q1940085,104,0,104,9186,0.5660788155889397
V02Q1940612,102,0,102,9032,0.5646589902568644
V02Q1940508,100,0,100,8872,0.563570784490532
V02Q1940265,103,0,103,9147,0.5630261287853942
V02Q1940713,101,0,101,8972,0.562862238074008
V02Q1940051,103,0,103,9161,0.5621657024342321
V02Q1940049,103,0,103,9165,0.5619203491543917
V02Q1940199,103,0,103,9172,0.5614914958569559
V02Q1940539,102,0,102,9128,0.5587204206836108
V02Q1940144,103,0,103,9229,0.5580236211940622
V02Q1940195,103,0,103,9239,0.5574196341595411
V02Q1940414,101,0,101,9123,0.5535459826811356
V02Q1940197,102,0,102,9222,0.5530253741054001
V02Q1940487,99,0,99,8997,0.5501833944648216
V02Q1940450,99,0,99,9021,0.5487196541403392
V02Q1940525,100,0,100,9123,0.5480653293872629
V02Q1940581,98,0,98,8946,0.5477308294209703
V02Q1940393,100,0,100,9140,0.5470459518599562
OC3CL200196,100,0,100,9173,0.545077946146299
V02Q1940745,100,0,100,9194,0.5438329345225147
V02Q1940111,100,0,100,9227,0.5418879375745096
V02Q1940710,84,0,84,7819,0.5371530886302597
V02Q1940701,98,0,98,9139,0.5361636940584309
V02Q1940680,98,0,98,9147,0.535694763310375
V02Q1940046,98,0,98,9177,0.5339435545385203
V02Q1940206,98,0,98,9197,0.532782429052952
V02Q1940249,98,0,98,9215,0.5317417254476398
OC3CL200105,94,0,94,8840,0.5316742081447964
V02Q1940610,96,0,96,9060,0.5298013245033113
V02Q1940625,96,0,96,9114,0.5266622778143515
V02Q1940761,97,0,97,9214,0.5263729107879314
V02Q1940287,97,0,97,9218,0.5261444998915167
V02Q1940478,96,0,96,9132,0.5256241787122208
V02Q1940835,96,0,96,9233,0.5198743636954403
V02Q1940075,95,0,95,9144,0.5194663167104112
V02Q1940790,95,0,95,9204,0.5160799652325075
V02Q1940321,95,0,95,9205,0.5160239000543183
OC3CL200069,91,0,91,8821,0.5158145334996032
V02Q1940777,93,0,93,9045,0.5140961857379768
V02Q1940367,94,0,94,9153,0.5134928438763247
V02Q1940873,95,0,95,9274,0.5121846021134354
V02Q1940884,95,0,95,9284,0.511632916846187
V02Q1940576,93,0,93,9118,0.5099802588286905
V02Q1940887,95,0,95,9323,0.5094926525796417
V02Q1940799,94,0,94,9229,0.5092642756528334
V02Q1940544,93,0,93,9132,0.5091984231274638
V02Q1940800,94,0,94,9234,0.5089885206844271
V02Q1940590,92,0,92,9067,0.5073342891805449
V02Q1940819,94,0,94,9276,0.5066839154808107
V02Q1940827,94,0,94,9287,0.5060837730160439
V02Q1940074,92,0,92,9105,0.5052169137836354
V02Q1940712,92,0,92,9107,0.5051059624464697
V02Q1940952,94,0,94,9306,0.5050505050505051
V02Q1940119,92,0,92,9138,0.5033924272269643
V02Q1940698,92,0,92,9146,0.5029521102121146
V02Q1940078,91,0,91,9121,0.49884881043745205
OC3CL200106,88,0,88,8827,0.498470601563385
V02Q1940509,89,0,89,8973,0.49593224116794826
V02Q1940684,91,0,91,9185,0.4953728905824714
V02Q1940769,91,0,91,9194,0.4948879704154884
V02Q1940318,91,0,91,9230,0.49295774647887325
V02Q1940054,90,0,90,9135,0.49261083743842365
V02Q1940292,90,0,90,9148,0.49191080017490163
V02Q1940296,91,0,91,9258,0.49146683949017067
V02Q1940417,90,0,90,9161,0.49121274969981443
V02Q1940338,90,0,90,9181,0.4901426859819192
V02Q1940232,89,0,89,9097,0.4891722545894251
OC3CL200068,86,0,86,8830,0.4869762174405436
OC3CL200066,86,0,86,8845,0.4861503674392312
OC3CL200046,86,0,86,8846,0.4860954103549627
V02Q1940106,89,0,89,9169,0.485331006652852
V02Q1940340,88,0,88,9076,0.48479506390480387
V02Q1940483,88,0,88,9109,0.4830387528817653
OC3CL200049,85,0,85,8804,0.48273512039981825
V02Q1940479,88,0,88,9119,0.48250904704463204
V02Q1940753,88,0,88,9148,0.4809794490599038
OC3CL200029,85,0,85,8856,0.4799006323396567
V02Q1940718,88,0,88,9185,0.47904191616766467
V02Q1940316,88,0,88,9238,0.4762935700368045
V02Q1940390,87,0,87,9152,0.4753059440559441
V02Q1940674,86,0,86,9086,0.4732555580013207
V02Q1940449,86,0,86,9092,0.4729432468103828
V02Q1940335,86,0,86,9178,0.468511658313358
V02Q1940521,85,0,85,9111,0.4664691032817473
V02Q1940598,85,0,85,9118,0.46611098925202893
V02Q1940112,86,0,86,9247,0.465015680761328
V02Q1940735,85,0,85,9145,0.4647348277747403
V02Q1940512,84,0,84,9057,0.4637297118251077
V02Q1940687,82,0,82,8849,0.46332918973895354
V02Q1940447,84,0,84,9076,0.4627589246364037
V02Q1940407,84,0,84,9089,0.4620970403784795
V02Q1940156,84,0,84,9177,0.4576659038901602
V02Q1940079,83,0,83,9068,0.45765328628142915
V02Q1940136,84,0,84,9194,0.45681966499891236
V02Q1940500,83,0,83,9089,0.45659588513587857
V02Q1940755,84,0,84,9199,0.4565713664528753
V02Q1940562,83,0,83,9114,0.4553434276936581
V02Q1940386,83,0,83,9157,0.4532051982090204
V02Q1940874,84,0,84,9271,0.4530255635853737
OC3CL200021,79,0,79,8725,0.4527220630372493
V02Q1940818,84,0,84,9281,0.4525374420859821
V02Q1940854,84,0,84,9283,0.45243994398362597
V02Q1940060,82,0,82,9085,0.45129334067143645
V02Q1940948,84,0,84,9307,0.45127323519931234
V02Q1940848,84,0,84,9318,0.4507405022537025
V02Q1940320,83,0,83,9218,0.45020611846387504
V02Q1940696,82,0,82,9157,0.44774489461614064
V02Q1940493,81,0,81,9068,0.44662549625055137
V02Q1940192,82,0,82,9226,0.4443962714068936
V02Q1940538,81,0,81,9125,0.4438356164383562
V02Q1940686,81,0,81,9132,0.4434954007884363
V02Q1940071,81,0,81,9168,0.4417539267015707
V02Q1940520,80,0,80,9080,0.4405286343612335
V02Q1940369,78,0,78,9007,0.43299655823248584
V02Q1940496,79,0,79,9131,0.43259226809768925
V02Q1940702,78,0,78,9157,0.4259036802446216
V02Q1940175,78,0,78,9231,0.42248943776405595
OC3CL200028,75,0,75,8888,0.4219171917191719
V02Q1940348,75,0,75,9023,0.41560456610883295
V02Q1940372,76,0,76,9149,0.4153459394469341
V02Q1940045,72,0,72,8843,0.40710166233178785
V02Q1940796,72,0,72,8862,0.4062288422477996
V02Q1940451,73,0,73,9099,0.4011429827453566
V02Q1940480,71,0,71,8916,0.39816061013907583
V02Q1940205,72,0,72,9075,0.39669421487603307
V02Q1940495,71,0,71,9103,0.3899813248379655
V02Q1940604,71,0,71,9117,0.38938247230448614
V02Q1940817,72,0,72,9275,0.3881401617250674
V02Q1940751,71,0,71,9151,0.3879357447273522
V02Q1940870,72,0,72,9283,0.3878056662716794
V02Q1940855,72,0,72,9295,0.3873050026896181
V02Q1940849,72,0,72,9301,0.38705515535963875
V02Q1941013,72,0,72,9302,0.38701354547409156
V02Q1940886,72,0,72,9331,0.38581073839888547
V02Q1940517,70,0,70,9140,0.38293216630196936
V02Q1940567,69,0,69,9090,0.3795379537953795
V02Q1940333,67,0,67,9194,0.3643680661300849
V02Q1940594,64,0,64,9082,0.35234529839242457
V02Q1940416,64,0,64,9127,0.35060808589898107
V02Q1940235,64,0,64,9202,0.3477504890241252
V02Q1940621,62,0,62,9088,0.34110915492957744
V02Q1940219,62,0,62,9235,0.33567948023822414
V02Q1940072,60,0,60,9164,0.3273679615888258
V02Q1940052,60,0,60,9175,0.32697547683923706
V02Q1940312,57,0,57,9204,0.30964797913950454
V02Q1940247,40,0,40,9243,0.21637996321540626
V02Q1940838,1,1,2,7301,0.013696753869332967
V02Q1940350,2,0,2,8398,0.011907597046915932
OC3CL200232,1,0,1,7118,0.007024445068839562
OC3CL200072,0,0,0,8484,0.0
V02Q1940865,0,0,0,7347,0.0
OC3CL200087,0,0,0,8583,0.0
V02Q1940883,0,0,0,8699,0.0
V02Q1940859,0,0,0,8486,0.0
OC3CL200166,0,0,0,8403,0.0
V02Q1941000,0,0,0,7440,0.0
OC3CL200216,0,0,0,8292,0.0
V02Q1940183,0,0,0,7899,0.0
V02Q1940852,0,0,0,8601,0.0
OC3CL200253,0,0,0,6523,0.0
V02Q1940812,0,0,0,7412,0.0
OC3CL200255,0,0,0,6541,0.0
OC3CL200256,0,0,0,6423,0.0
OC3CL200257,0,0,0,6507,0.0
OC3CL200258,0,0,0,866,0.0
OC3CL200259,0,0,0,5415,0.0
OT2CL190005,0,0,0,1,0.0
OT2CL190056,0,0,0,106,0.0
OT2CL190058,0,0,0,97,0.0
V02Q1940047,0,0,0,7317,0.0
V02Q1940146,0,0,0,8236,0.0
V02Q1940151,0,0,0,8395,0.0
V02Q1940154,0,0,0,7402,0.0
V02Q1940236,0,0,0,8549,0.0
V02Q1940238,0,0,0,8515,0.0
V02Q1940278,0,0,0,7622,0.0
V02Q1940290,0,0,0,8473,0.0
V02Q1940429,0,0,0,7601,0.0
V02Q1940436,0,0,0,8432,0.0
V02Q1940474,0,0,0,6974,0.0
V02Q1940491,0,0,0,7782,0.0
V02Q1940494,0,0,0,7549,0.0
V02Q1940601,0,0,0,8394,0.0
OC3CL200254,0,0,0,6381,0.0
OC3CL200252,0,0,0,6505,0.0
OC3CL200217,0,0,0,8269,0.0
OC3CL200251,0,0,0,6290,0.0
OC3CL200218,0,0,0,7132,0.0
OC3CL200230,0,0,0,6506,0.0
OC3CL200231,0,0,0,6378,0.0
V02Q1940844,0,0,0,9297,0.0
OC3CL200233,0,0,0,6169,0.0
OC3CL200234,0,0,0,6496,0.0
OC3CL200235,0,0,0,6297,0.0
OC3CL200236,0,0,0,6210,0.0
OC3CL200237,0,0,0,6416,0.0
OC3CL200238,0,0,0,5887,0.0
OC3CL200239,0,0,0,6543,0.0
OC3CL200240,0,0,0,5912,0.0
OC3CL200241,0,0,0,6494,0.0
OC3CL200242,0,0,0,6329,0.0
OC3CL200243,0,0,0,6361,0.0
OC3CL200244,0,0,0,6499,0.0
OC3CL200245,0,0,0,6595,0.0
OC3CL200246,0,0,0,6448,0.0
V02Q1940825,0,0,0,7383,0.0
OC3CL200247,0,0,0,5841,0.0
OC3CL200248,0,0,0,6321,0.0
OC3CL200249,0,0,0,6114,0.0
OC3CL200250,0,0,0,6161,0.0
OC3CL200008,0,0,0,457,0.0
