시리얼,온도 평균(℃),습도 평균(%),총 결측 수,총 행 수,결측률 (%)
OC3CL200046,4648,4648,9296,8983,51.742179672715125
V02Q1940652,4479,4479,8958,8951,50.03910177633784
V02Q1940826,3700,3747,7447,7469,49.85272459499264
OC3CL210103,3737,3737,7474,7566,49.392016917790116
V02Q1940851,4436,4436,8872,9046,49.03824894981207
V02Q1940611,4397,4397,8794,8996,48.877278790573584
V02Q1940676,4301,4301,8602,8958,48.01294931904443
OC3CL210107,4224,4224,8448,9066,46.591661151555265
V02Q1940207,4115,4115,8230,8855,46.47092038396386
V02Q1940147,4157,4157,8314,8970,46.34336677814939
V02Q1940370,4100,4100,8200,8958,45.76914489841483
V02Q1940329,2748,2748,5496,6127,44.85066100865024
V02Q1940381,3821,3821,7642,8790,43.46985210466439
V02Q1940835,3774,3774,7548,9010,41.88679245283019
V02Q1940570,3482,3506,6988,8823,39.601042729230414
OC3CL200188,3427,3427,6854,8873,38.62278823396822
OC3CL200122,3343,2841,6184,8866,34.8748026167381
OC3CL200216,3340,2460,5800,8857,32.74246358812239
OC3CL200158,2857,2857,5714,8973,31.839964337456816
OC3CL200237,2545,2562,5107,8360,30.54425837320574
OC3CL200011,2095,3003,5098,8847,28.81202667570928
OC3CL200010,3116,547,3663,8568,21.376050420168067
OC3CL200089,0,1280,1280,3352,19.09307875894988
OC3CL200206,3068,0,3068,9010,17.02552719200888
OC3CL200149,2407,0,2407,8333,14.442577703108125
OC3CL200087,0,757,757,3324,11.386883273164862
OC3CL200061,1421,76,1497,6607,11.32889359769941
OC3CL200255,0,1853,1853,8509,10.888471030673404
V02Q1940103,902,992,1894,9052,10.46177640300486
V02Q1940340,257,257,514,2478,10.371267150928167
V02Q1940083,895,895,1790,8934,10.017909111260353
V02Q1940614,778,778,1556,7798,9.976917158245705
OC3CL200167,0,1703,1703,8817,9.657479868435976
OC3CL210115,1632,0,1632,8925,9.142857142857142
OC3CL200245,60,1557,1617,8988,8.995327102803738
OC3CL200118,1569,24,1593,8872,8.977682596934175
OC3CL200083,1533,24,1557,8732,8.91548327989006
OC3CL200192,1516,26,1542,9005,8.561910049972237
OC3CL200090,0,440,440,2708,8.124076809453472
OC3CL200169,0,1421,1421,8754,8.116289696138908
OC3CL200054,1277,0,1277,7882,8.100735853844201
OC3CL200244,0,1449,1449,8947,8.097686375321336
OC3CL200193,1356,0,1356,8425,8.047477744807122
OC3CL200023,1287,0,1287,8383,7.6762495526661105
OC3CL200117,0,1226,1226,8112,7.5567061143984215
OC3CL200185,1341,0,1341,8940,7.5
OC3CL200116,1299,24,1323,8933,7.405127056979738
OC3CL200082,1292,0,1292,8879,7.275594098434508
OC3CL200045,1292,0,1292,8911,7.249466950959488
OC3CL200180,1288,0,1288,8918,7.221350078492936
OC3CL200026,1278,0,1278,8866,7.207308820212047
OC3CL200163,1255,0,1255,8832,7.104846014492754
OC3CL200170,1237,0,1237,8872,6.9713706041478805
OC3CL200129,0,1084,1084,7781,6.9656856445186985
OC3CL200040,0,1244,1244,9001,6.910343295189423
OC3CL200178,1172,0,1172,8785,6.670461013090495
OC3CL200141,1173,0,1173,8880,6.60472972972973
OC3CL200140,0,1159,1159,8911,6.50319829424307
OC3CL200207,1142,0,1142,8847,6.454165253758336
OC3CL200013,1118,31,1149,8906,6.450707388277566
OC3CL200099,1112,0,1112,8833,6.294577153854862
OC3CL200221,1096,0,1096,8794,6.231521491926313
OC3CL200070,1087,0,1087,8810,6.1691259931895575
OC3CL200171,0,1092,1092,8902,6.133453156594023
OC3CL200093,1078,0,1078,8893,6.060946812099404
OC3CL200071,1077,0,1077,8885,6.060776589758019
OC3CL200253,0,889,889,7471,5.949672065319234
OC3CL200189,0,1014,1014,8747,5.796273007888419
OC3CL200036,1010,0,1010,8893,5.678623636568087
OC3CL200236,0,608,608,5606,5.422761327149483
OC3CL200073,0,922,922,8585,5.369831100757135
OC3CL200209,892,5,897,8446,5.310206014681506
OC3CL200155,0,938,938,8901,5.2690708909111335
OC3CL200183,0,944,944,8970,5.261984392419175
OC3CL200254,21,826,847,8214,5.155831507182858
OC3CL200208,818,0,818,7934,5.1550289891605745
OC3CL200051,735,186,921,8958,5.14065639651708
OC3CL200055,0,846,846,8284,5.106228874939642
OC3CL200165,0,889,889,8900,4.99438202247191
OC3CL200161,0,894,894,8979,4.978282659538924
OC3CL210102,0,890,890,9000,4.944444444444445
OC3CL200135,277,398,675,6883,4.903385151823333
V02Q1940829,420,420,840,8713,4.820383335246184
OC3CL200241,841,0,841,8766,4.796942733287703
OC3CL200246,839,0,839,8896,4.715602517985611
OC3CL200084,0,573,573,6091,4.7036611393859795
OC3CL200257,0,786,786,8448,4.651988636363636
OC3CL200088,0,304,304,3306,4.597701149425287
OC3CL200197,776,0,776,8703,4.45823279328967
OC3CL200138,794,0,794,8906,4.457668987199641
OC3CL200146,791,0,791,8891,4.448318524350467
OC3CL200162,0,810,810,9153,4.424778761061947
OC3CL200091,0,775,775,8960,4.324776785714286
OC3DL230026,0,570,570,6656,4.281850961538462
OC3CL200233,0,696,696,8292,4.196816208393632
V02Q1940549,256,256,512,6131,4.1755015495025285
OC3CL200098,0,746,746,8955,4.1652707984366275
V02Q1940678,252,252,504,6103,4.129116827789612
OC3CL200157,0,692,692,8904,3.8858939802336026
OC3CL200239,0,684,684,8826,3.8749150237933376
OC3CL200159,0,685,685,8912,3.843132854578097
OC3CL200077,669,0,669,8746,3.8246055339583807
OC3CL200249,0,590,590,7847,3.7593984962406015
OC3CL200059,0,649,649,8755,3.706453455168475
OC3CL200143,0,459,459,6223,3.6879318656596496
OC3CL200181,0,660,660,9031,3.6540803897685747
OC3CL200202,597,0,597,8173,3.652269668420409
OC3CL200092,0,580,580,8228,3.524550315994166
OC3CL200160,619,0,619,8895,3.4794828555368182
OC3CL200031,621,0,621,8956,3.466949531040643
OC3CL200081,0,611,611,8894,3.4348999325387903
OC3CL200067,0,590,590,8860,3.3295711060948077
OC3CL200111,0,572,572,8637,3.3113349542665276
OC3CL200058,0,509,509,7842,3.245345575108391
OC3CL200124,574,0,574,8877,3.2330742367917087
OC3CL200235,0,545,545,8483,3.2123069668749262
OC3CL200139,0,552,552,8693,3.174968365351432
OC3CL200068,0,559,559,8869,3.151426316382907
OC3CL200194,0,562,562,9051,3.1046293227267703
OC3CL200032,0,524,524,8550,3.064327485380117
OC3CL200034,0,523,523,8593,3.0431746770627255
OC3CL200154,0,532,532,8835,3.010752688172043
OC3CL200052,0,517,517,8964,2.883757251227131
OC3CL200166,0,507,507,8795,2.8823194997157473
OC3CL200025,0,508,508,8973,2.830714365318177
OC3CL210112,0,509,509,9037,2.816200066393715
OC3CL200108,0,502,502,8974,2.7969690216180076
OC3CL200234,0,498,498,8968,2.776538804638715
OC3CL200223,0,487,487,8946,2.721886876816454
OC3CL200128,482,0,482,8874,2.7157989632634663
OC3CL200125,483,0,483,8896,2.714703237410072
OC3CL200019,0,468,468,8646,2.70645385149202
OC3CL200240,0,451,451,8378,2.691573167820482
OC3CL200121,477,0,477,8874,2.68762677484787
OC3CL200063,477,0,477,8877,2.6867184859749917
OC3CL200137,472,0,472,8789,2.685174650130845
OC3DL220022,0,442,442,8415,2.6262626262626263
OC3CL200222,0,470,470,8955,2.6242322724734786
OC3CL200049,0,467,467,8982,2.599643731908261
OC3CL200074,373,1,374,7348,2.5449101796407185
OC3CL200251,0,394,394,7821,2.5188594808847973
OC3CL200177,218,233,451,9010,2.502774694783574
OC3CL200048,0,444,444,8978,2.472711071508131
OC3CL200030,0,440,440,8959,2.455631208840272
OC3CL200172,0,428,428,8941,2.393468292137345
OC3CL200242,0,424,424,8877,2.388194209755548
V02Q2300006,0,410,410,8615,2.379570516540917
V02Q1940246,218,218,436,9225,2.3631436314363143
V02Q2300002,0,378,378,8616,2.193593314763231
OC3DL230027,0,257,257,6168,2.083333333333333
OC3CL200103,0,372,372,8948,2.0786767992847563
OC3CL210104,0,375,375,9024,2.077792553191489
OC3CL200217,0,369,369,8964,2.0582329317269075
OC3CL200086,0,133,133,3313,2.0072441895562934
OC3CL200114,0,358,358,8929,2.004703774218837
OC3CL200213,0,361,361,9009,2.0035520035520036
OC3CL200060,0,343,343,8762,1.9573156813512897
OC3CL200248,0,286,286,7446,1.9204942250872954
OC3CL210110,0,346,346,9018,1.918385451319583
OC3CL200231,0,295,295,7790,1.8934531450577663
OC3CL200065,0,332,332,8927,1.8595272768007167
V02Q2300003,0,313,313,8644,1.8105043961129108
OC3CL200191,0,307,307,8967,1.711832273893164
OC3CL200145,0,303,303,8981,1.6868945551720298
OC3CL200247,0,283,283,8649,1.6360272863914904
V02Q1940574,57,57,114,3506,1.6257843696520253
OC3CL200203,0,282,282,8830,1.5968289920724803
OC3CL200150,0,283,283,9023,1.5682145627839965
OC3CL200156,0,149,149,4852,1.535449299258038
OC3CL200043,0,254,254,8294,1.5312273932963587
OC3CL200022,0,269,269,9155,1.4691425450573457
OC3CL200220,0,258,258,9036,1.4276228419654713
OC3CL200029,0,241,241,8784,1.3718123861566485
OC3CL200224,0,232,232,8549,1.356883846063867
V02Q1940534,75,75,150,5688,1.3185654008438819
OC3CL200174,0,228,228,8835,1.2903225806451613
OC3CL200106,0,230,230,8974,1.2814798306217963
OC3CL200211,0,225,225,9069,1.240489579887529
OC3CL200057,0,221,221,8938,1.2362944730364736
OC3CL200100,0,206,206,8368,1.2308795411089866
OC3CL200134,0,215,215,8835,1.21675155631013
OC3CL200184,0,217,217,9072,1.1959876543209875
OC3CL200053,0,212,212,8997,1.178170501278204
OC3CL200113,0,178,178,7780,1.1439588688946016
V02Q1940541,100,100,200,8813,1.1346873936230568
OC3CL200127,0,195,195,8774,1.1112377478914977
OC3CL200033,0,170,170,7747,1.0971989157093067
OC3CL200097,0,196,196,8946,1.0954616588419406
OC3CL200035,0,197,197,8998,1.09468770837964
OC3CL200227,0,183,183,8935,1.0240626748740906
OC3CL210105,0,181,181,9036,1.0015493581230634
OC3CL200041,0,164,164,8417,0.9742188428181062
OC3CL210114,0,174,174,9071,0.959100429941572
V02Q2300001,0,167,167,8739,0.9554868978143952
OC3CL200016,0,160,160,8410,0.9512485136741973
OC3CL200028,0,169,169,8963,0.9427646993194243
V02Q1940398,2,2,4,218,0.9174311926605505
V02Q1940098,2,2,4,218,0.9174311926605505
V02Q1940557,2,2,4,218,0.9174311926605505
OC3CL200020,0,166,166,9072,0.9149029982363315
V02Q1940485,2,2,4,219,0.91324200913242
OC3CL200018,0,158,158,8915,0.886146943353898
OC3CL200132,0,145,145,8243,0.8795341501880383
OC3CL200050,0,134,134,7944,0.8434038267875126
OC3CL200066,0,137,137,8213,0.8340435894313892
OC3CL200179,0,147,147,9027,0.8142239946826187
OC3CL200204,0,146,146,9049,0.8067189744723174
OC3CL200243,0,144,144,8992,0.800711743772242
OC3CL210300,0,137,137,8645,0.7923655292076344
OC3CL200037,0,134,134,9020,0.7427937915742794
OC3CL200085,0,134,134,9107,0.7356978148676842
OC3CL200230,0,118,118,8065,0.731556106633602
OC3CL200144,0,118,118,8503,0.6938727507938375
V02Q1940099,61,61,122,8929,0.6831672079740172
OC3CL200175,0,122,122,9019,0.6763499279299258
OC3CL200190,0,120,120,9015,0.6655574043261231
OC3CL210113,0,120,120,9039,0.6637902422834384
V02Q2300007,0,112,112,8643,0.6479231748235567
V02Q1940643,26,26,52,4052,0.6416584402764067
OC3CL200115,0,107,107,8495,0.6297822248381402
OC3CL200198,0,111,111,8946,0.6203890006706908
V02Q1940576,27,27,54,4528,0.5962897526501767
V02Q1940661,29,29,58,4936,0.5875202593192869
OC3CL200021,0,107,107,9187,0.5823446173941439
OC3CL200212,0,99,99,8778,0.5639097744360901
V02Q1940953,23,23,46,4180,0.5502392344497608
V02Q1940879,27,27,54,5100,0.5294117647058824
OC3CL200123,0,86,86,8689,0.49487858211531827
OC3CL200218,0,87,87,8923,0.48750420262243643
V02Q1940546,25,25,50,5188,0.481881264456438
OC3CL200080,0,86,86,8973,0.47921542404992756
OC3CL200182,0,86,86,9069,0.4741426838681222
OC3CL200219,0,85,85,9034,0.47044498560991804
OC3CL200101,0,81,81,8698,0.4656242814440101
OC3CL200148,0,82,82,8866,0.4624407850214302
V02Q1940593,1,1,2,217,0.4608294930875576
V02Q1940684,25,25,50,5435,0.45998160073597055
V02Q1940551,1,1,2,218,0.45871559633027525
V02Q1940331,1,1,2,218,0.45871559633027525
OC3CL210111,0,82,82,9025,0.45429362880886426
OC3CL200079,0,83,83,9152,0.4534527972027972
OC3CL200119,0,77,77,8938,0.43074513313940477
OC3CL200186,0,77,77,8954,0.42997542997543
V02Q1940357,22,22,44,5168,0.42569659442724456
OC3CL200133,0,73,73,8774,0.41600182356963755
OC3CL200120,49,25,74,8992,0.4114768683274021
V02Q1940124,14,14,28,3523,0.3973885892705081
OC3CL200094,0,63,63,8213,0.38353829295020087
OC3DL220001,0,194,194,25540,0.379796397807361
V02Q1940533,1,1,2,274,0.36496350364963503
V02Q1940182,13,13,26,3625,0.3586206896551724
OC3CL200228,0,62,62,9061,0.3421255932016334
V02Q1940208,27,27,54,8068,0.33465542885473476
OC3CL200012,0,55,55,8509,0.3231872135386062
OC3CL200215,0,58,58,9170,0.31624863685932386
OC3CL200147,0,55,55,8943,0.3075030750307503
OC3CL200176,0,54,54,9007,0.2997668480071056
OC3CL200069,0,54,54,9014,0.299534058131795
OC3CL200187,0,54,54,9021,0.2993016295310941
V02Q1940094,6,34,40,6802,0.29403116730373424
OC3CL200078,0,44,44,7732,0.28453181583031556
V02Q1940380,23,23,46,8265,0.27828191167574107
OC3CL200238,0,39,39,7123,0.27376105573494314
V02Q1940260,24,24,48,9047,0.26528130872112304
V02Q1940881,1,1,2,386,0.2590673575129534
V02Q1941013,14,14,28,5533,0.2530272908006506
V02Q1940126,20,20,40,8184,0.24437927663734116
OC3DL230025,0,26,26,5407,0.2404290734233401
OC3CL200109,0,38,38,8764,0.2167959835691465
OC3CL200250,0,17,17,4292,0.19804287045666358
OC3CL200214,0,30,30,8333,0.1800072002880115
OC3CL200199,0,31,31,8964,0.17291387773315484
V02Q1940730,1,1,2,600,0.16666666666666669
OC3CL200200,0,29,29,8741,0.16588491019334173
OC3CL200076,0,29,29,8851,0.16382329680262117
OC3CL200105,0,27,27,8823,0.15300918055083304
OC3CL200102,0,26,26,8927,0.14562563011089952
OC3CL200196,0,25,25,9004,0.13882718791648155
OC3DL220020,0,24,24,8658,0.1386001386001386
OC3CL200142,0,23,23,8355,0.13764213046080193
V02Q1940281,11,11,22,9026,0.12187015289164635
OC3CL200064,0,15,15,6598,0.11367080933616248
V02Q1940796,0,9,9,5210,0.08637236084452975
V02Q1940622,6,6,12,6964,0.08615738081562321
V02Q1940108,6,6,12,7418,0.08088433540037746
V02Q1940410,0,11,11,6878,0.0799651061355045
OC3CL200056,0,11,11,7056,0.07794784580498866
OC3CL200096,0,9,9,7774,0.05788525855415488
V02Q1940654,2,2,4,6492,0.030807147258163897
V02Q1940726,1,1,2,3294,0.030358227079538558
V02Q1940782,1,1,2,4622,0.021635655560363478
V02Q1940274,1,1,2,5001,0.01999600079984003
V02Q1940459,1,1,2,6539,0.01529285823520416
V02Q1940808,1,1,2,6836,0.014628437682855471
V02Q1940681,1,1,2,7081,0.014122299110295156
V02Q1940130,1,1,2,7964,0.012556504269211453
V02Q1940157,1,1,2,8025,0.012461059190031152
V02Q1940816,1,1,2,8922,0.011208249271463798
V02Q1940516,0,1,1,7994,0.006254691018263698
V02Q1940679,0,0,0,8952,0.0
V02Q1940636,0,0,0,5315,0.0
V02Q1940635,0,0,0,8525,0.0
V02Q1940634,0,0,0,8993,0.0
V02Q1940633,0,0,0,8991,0.0
V02Q1940680,0,0,0,3189,0.0
V02Q1940632,0,0,0,8772,0.0
V02Q1940631,0,0,0,8060,0.0
V02Q1940630,0,0,0,8447,0.0
V02Q1940689,0,0,0,9001,0.0
V02Q1940628,0,0,0,6442,0.0
V02Q1940629,0,0,0,6062,0.0
V02Q1940687,0,0,0,8105,0.0
V02Q1940682,0,0,0,1032,0.0
V02Q1940683,0,0,0,8959,0.0
V02Q1940621,0,0,0,9009,0.0
V02Q1940627,0,0,0,8571,0.0
OC3CL200107,0,0,0,8956,0.0
V02Q1940685,0,0,0,9030,0.0
V02Q1940688,0,0,0,7990,0.0
V02Q1940626,0,0,0,8460,0.0
V02Q1940686,0,0,0,8932,0.0
V02Q1940625,0,0,0,8831,0.0
V02Q1940623,0,0,0,8965,0.0
V02Q1940624,0,0,0,8396,0.0
V02Q1940637,0,0,0,8908,0.0
V02Q1940674,0,0,0,8491,0.0
V02Q1940677,0,0,0,7880,0.0
V02Q1940620,0,0,0,9005,0.0
V02Q1940650,0,0,0,8964,0.0
V02Q1940665,0,0,0,8304,0.0
V02Q1940651,0,0,0,8896,0.0
OC3CL200112,0,0,0,216,0.0
V02Q1940653,0,0,0,8968,0.0
V02Q1940664,0,0,0,8692,0.0
V02Q1940656,0,0,0,248,0.0
V02Q1940649,0,0,0,216,0.0
V02Q1940663,0,0,0,9019,0.0
V02Q1940657,0,0,0,9046,0.0
V02Q1940662,0,0,0,9024,0.0
OC3CL200110,0,0,0,8969,0.0
V02Q1940659,0,0,0,8115,0.0
V02Q1940660,0,0,0,9041,0.0
V02Q1940666,0,0,0,9038,0.0
V02Q1940667,0,0,0,8983,0.0
V02Q1940675,0,0,0,8164,0.0
V02Q1940642,0,0,0,8978,0.0
V02Q1940638,0,0,0,8080,0.0
V02Q1940639,0,0,0,8280,0.0
V02Q1940640,0,0,0,8968,0.0
V02Q1940641,0,0,0,8988,0.0
V02Q1940673,0,0,0,9022,0.0
V02Q1940672,0,0,0,7831,0.0
V02Q1940671,0,0,0,8936,0.0
V02Q1940648,0,0,0,7552,0.0
V02Q1940670,0,0,0,8929,0.0
V02Q1940644,0,0,0,8942,0.0
V02Q1940646,0,0,0,8993,0.0
V02Q1940647,0,0,0,7015,0.0
V02Q1940669,0,0,0,8681,0.0
V02Q1940668,0,0,0,8542,0.0
V02Q1940655,0,0,0,8325,0.0
V02Q1940058,0,0,0,8512,0.0
V02Q1940619,0,0,0,7304,0.0
V02Q1940540,0,0,0,8337,0.0
V02Q1940542,0,0,0,9005,0.0
V02Q1940543,0,0,0,7867,0.0
V02Q1940544,0,0,0,8817,0.0
V02Q1940545,0,0,0,8989,0.0
V02Q1940547,0,0,0,216,0.0
V02Q1940548,0,0,0,9030,0.0
OC3CL200164,0,0,0,8959,0.0
V02Q1940550,0,0,0,9006,0.0
OC3CL200152,0,0,0,8963,0.0
V02Q1940553,0,0,0,8815,0.0
V02Q1940554,0,0,0,6197,0.0
V02Q1940555,0,0,0,9027,0.0
V02Q1940556,0,0,0,5098,0.0
OC3CL200151,0,0,0,8150,0.0
V02Q1940558,0,0,0,8827,0.0
V02Q1940559,0,0,0,8608,0.0
V02Q1940560,0,0,0,8889,0.0
V02Q1940561,0,0,0,8902,0.0
V02Q1940562,0,0,0,8579,0.0
OC3CL200173,0,0,0,8990,0.0
V02Q1940539,0,0,0,8953,0.0
V02Q1940617,0,0,0,8966,0.0
V02Q1940538,0,0,0,9034,0.0
V02Q1940513,0,0,0,7782,0.0
V02Q1940514,0,0,0,7882,0.0
V02Q1940515,0,0,0,9017,0.0
V02Q1940517,0,0,0,9044,0.0
V02Q1940519,0,0,0,8960,0.0
V02Q1940520,0,0,0,9010,0.0
V02Q1940521,0,0,0,8993,0.0
V02Q1940522,0,0,0,9044,0.0
V02Q1940523,0,0,0,7455,0.0
V02Q1940524,0,0,0,8927,0.0
V02Q1940526,0,0,0,7028,0.0
V02Q1940527,0,0,0,8831,0.0
V02Q1940528,0,0,0,8011,0.0
V02Q1940530,0,0,0,8127,0.0
V02Q1940531,0,0,0,8982,0.0
V02Q1940532,0,0,0,7496,0.0
V02Q1940535,0,0,0,5339,0.0
V02Q1940536,0,0,0,9000,0.0
V02Q1940537,0,0,0,9020,0.0
V02Q1940563,0,0,0,8957,0.0
V02Q1940564,0,0,0,8832,0.0
V02Q1940565,0,0,0,5084,0.0
V02Q1940566,0,0,0,8329,0.0
V02Q1940595,0,0,0,1350,0.0
V02Q1940596,0,0,0,8099,0.0
V02Q1940597,0,0,0,8807,0.0
V02Q1940598,0,0,0,8819,0.0
V02Q1940599,0,0,0,8830,0.0
V02Q1940691,0,0,0,216,0.0
V02Q1940601,0,0,0,8996,0.0
V02Q1940602,0,0,0,8811,0.0
V02Q1940603,0,0,0,8968,0.0
V02Q1940605,0,0,0,9155,0.0
V02Q1940606,0,0,0,9002,0.0
V02Q1940607,0,0,0,7448,0.0
V02Q1940608,0,0,0,7381,0.0
V02Q1940609,0,0,0,9022,0.0
V02Q1940610,0,0,0,5292,0.0
V02Q1940612,0,0,0,8783,0.0
V02Q1940613,0,0,0,9214,0.0
V02Q1940615,0,0,0,7235,0.0
V02Q1940616,0,0,0,6665,0.0
V02Q1940594,0,0,0,9010,0.0
V02Q1940592,0,0,0,9040,0.0
V02Q1940591,0,0,0,8758,0.0
V02Q1940579,0,0,0,8677,0.0
V02Q1940567,0,0,0,8285,0.0
V02Q1940569,0,0,0,8210,0.0
V02Q1940571,0,0,0,9051,0.0
V02Q1940572,0,0,0,8901,0.0
V02Q1940573,0,0,0,8361,0.0
V02Q1940575,0,0,0,8733,0.0
V02Q1940577,0,0,0,6172,0.0
V02Q1940578,0,0,0,8910,0.0
V02Q1940580,0,0,0,9007,0.0
V02Q1940590,0,0,0,8074,0.0
V02Q1940581,0,0,0,8821,0.0
V02Q1940582,0,0,0,8395,0.0
V02Q1940583,0,0,0,8988,0.0
V02Q1940584,0,0,0,8930,0.0
V02Q1940585,0,0,0,5492,0.0
V02Q1940586,0,0,0,8993,0.0
V02Q1940588,0,0,0,8994,0.0
OC3CL200130,0,0,0,8745,0.0
V02Q1940600,0,0,0,8898,0.0
V02Q1940709,0,0,0,8976,0.0
V02Q1940692,0,0,0,9033,0.0
V02Q1940845,0,0,0,8969,0.0
V02Q1940833,0,0,0,9018,0.0
V02Q1940834,0,0,0,8480,0.0
V02Q1940836,0,0,0,4021,0.0
V02Q1940837,0,0,0,6735,0.0
V02Q1940839,0,0,0,9070,0.0
V02Q1940840,0,0,0,8214,0.0
V02Q1940841,0,0,0,9095,0.0
V02Q1940842,0,0,0,8979,0.0
V02Q1940843,0,0,0,8261,0.0
V02Q1940844,0,0,0,9060,0.0
V02Q1940846,0,0,0,9034,0.0
V02Q1940693,0,0,0,9007,0.0
V02Q1940847,0,0,0,8862,0.0
V02Q1940848,0,0,0,9058,0.0
V02Q1940849,0,0,0,9014,0.0
V02Q1940850,0,0,0,8855,0.0
V02Q1940852,0,0,0,8774,0.0
OC3CL200047,0,0,0,8792,0.0
V02Q1940854,0,0,0,9009,0.0
V02Q1940855,0,0,0,8846,0.0
OC3CL200044,0,0,0,8629,0.0
V02Q1940857,0,0,0,9089,0.0
V02Q1940832,0,0,0,8982,0.0
V02Q1940831,0,0,0,1,0.0
V02Q1940830,0,0,0,8843,0.0
OC3CL200075,0,0,0,9129,0.0
V02Q1940804,0,0,0,8963,0.0
V02Q1940805,0,0,0,8930,0.0
V02Q1940806,0,0,0,5989,0.0
V02Q1940807,0,0,0,9078,0.0
V02Q1940809,0,0,0,9002,0.0
V02Q1940810,0,0,0,9099,0.0
V02Q1940811,0,0,0,8970,0.0
V02Q1940812,0,0,0,8974,0.0
V02Q1940813,0,0,0,8931,0.0
V02Q1940814,0,0,0,8980,0.0
V02Q1940815,0,0,0,8978,0.0
V02Q1940817,0,0,0,9095,0.0
V02Q1940818,0,0,0,9043,0.0
V02Q1940819,0,0,0,8980,0.0
